ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,MIS_Status,GrAppv,sector,isFranchise,sameState,backRealEstate,Portion
2010,91,6,1.0,0,6,1,N,N,21100.0,CHGOFF,21100.0,Other_no_pub,No Franchise,0,0,0.9
2008,49,2,1.0,0,2,1,Y,N,40196.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,69,6,1.0,0,6,1,Y,N,15000.0,CHGOFF,15000.0,Retail_trade,No Franchise,0,0,0.5
2007,61,4,1.0,0,4,2,N,N,410000.0,CHGOFF,410000.0,Health_care_social_ass,No Franchise,1,0,0.75
2001,84,1,1.0,2,2,1,Y,N,10000.0,CHGOFF,10000.0,Retail_trade,No Franchise,0,0,0.5
2008,8,6,2.0,16,22,2,Y,N,50000.0,CHGOFF,20000.0,Accommodation_food_serv,Franchise,0,0,0.5
2006,28,9,1.0,0,0,1,N,N,110000.0,CHGOFF,110000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.85
2003,19,10,1.0,0,10,2,Y,N,47188.0,CHGOFF,35000.0,Other_no_pub,No Franchise,0,0,0.5
2006,5,2,2.0,0,2,1,Y,N,70220.0,CHGOFF,20000.0,Information,No Franchise,0,0,0.5
2007,47,0,1.0,0,0,1,N,N,35000.0,CHGOFF,35000.0,Trans_Ware,No Franchise,0,0,0.5
2008,51,2,2.0,4,4,1,N,N,60900.0,CHGOFF,60900.0,Accommodation_food_serv,No Franchise,1,0,0.5
2006,8,3,1.0,0,3,1,Y,N,45000.0,CHGOFF,45000.0,Wholesale_trade,No Franchise,0,0,0.5
2005,206,1,1.0,0,0,1,N,N,172000.0,CHGOFF,172000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.75
2006,33,1,1.0,0,1,2,N,N,15000.0,CHGOFF,15000.0,Trans_Ware,No Franchise,0,0,0.5
2007,120,1,2.0,0,1,1,N,N,5000.0,CHGOFF,5000.0,Arts_enter_recreation,No Franchise,0,0,0.85
2007,21,1,1.0,0,1,1,Y,N,30887.0,CHGOFF,25000.0,Arts_enter_recreation,No Franchise,0,0,0.5
2007,48,5,2.0,5,5,1,Y,N,119728.0,CHGOFF,50000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2006,34,1,2.0,1,1,1,N,N,25000.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,48,3,1.0,1,3,1,Y,N,47263.0,CHGOFF,20000.0,Finance_insurance,No Franchise,0,0,0.5
2004,22,4,1.0,0,4,1,Y,N,103058.0,CHGOFF,25000.0,Information,No Franchise,0,0,0.5
2003,3,1,1.0,0,1,2,Y,N,200000.0,CHGOFF,200000.0,Manufacturing,No Franchise,0,0,0.5
2006,30,3,2.0,0,0,1,N,N,91500.0,CHGOFF,91500.0,Retail_trade,No Franchise,1,0,0.85
2006,49,14,1.0,0,14,1,Y,N,64000.0,CHGOFF,47000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2006,62,1,1.0,0,1,1,Y,N,28000.0,CHGOFF,28000.0,Wholesale_trade,No Franchise,0,0,0.5
2007,54,0,2.0,2,2,1,N,N,151000.0,CHGOFF,151000.0,Construction,No Franchise,0,0,0.5
2006,53,10,2.0,0,10,1,Y,N,50000.0,CHGOFF,50000.0,Manufacturing,No Franchise,0,0,0.5
2007,66,0,2.0,15,0,1,N,N,200000.0,CHGOFF,200000.0,Accommodation_food_serv,No Franchise,0,0,0.75
2007,30,7,1.0,0,7,1,Y,N,124806.0,CHGOFF,50000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2006,27,6,1.0,1,6,1,Y,N,35335.0,CHGOFF,30000.0,Manufacturing,No Franchise,0,0,0.5
2007,78,95,1.0,0,0,2,N,N,500000.0,CHGOFF,500000.0,Manufacturing,No Franchise,1,0,0.75
2005,49,11,1.0,2,13,1,Y,N,46318.0,CHGOFF,40000.0,Manufacturing,No Franchise,0,0,0.5
2007,45,6,2.0,1,2,2,N,N,25000.0,CHGOFF,25000.0,Retail_trade,No Franchise,0,0,0.85
2007,82,1,2.0,5,1,1,N,N,12500.0,CHGOFF,12500.0,Health_care_social_ass,No Franchise,0,0,0.85
2007,71,1,2.0,3,4,1,Y,N,25000.0,CHGOFF,15000.0,Other_no_pub,No Franchise,0,0,0.5
2006,55,1,1.0,2,1,1,N,N,15000.0,CHGOFF,15000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2007,40,1,1.0,5,6,1,Y,N,43476.0,CHGOFF,20000.0,Construction,No Franchise,0,0,0.5
2007,70,1,1.0,0,1,1,N,N,50000.0,CHGOFF,50000.0,Manufacturing,No Franchise,0,0,0.5
2009,65,2,1.0,2,2,1,N,N,25000.0,CHGOFF,25000.0,Manufacturing,No Franchise,1,0,0.9
2006,71,3,1.0,1,3,1,Y,N,31577.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2009,50,18,1.0,8,12,1,N,N,400000.0,CHGOFF,400000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.9
2006,47,3,1.0,0,3,1,Y,N,151500.0,CHGOFF,75000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2004,2,10,1.0,0,10,1,Y,N,207952.0,CHGOFF,200000.0,Construction,No Franchise,1,0,0.5
2007,56,2,2.0,2,0,1,N,N,52500.0,CHGOFF,52500.0,Accommodation_food_serv,No Franchise,0,0,0.85
2005,9,5,1.0,0,5,2,N,N,100000.0,CHGOFF,100000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2006,165,2,1.0,0,2,2,N,N,144000.0,CHGOFF,144000.0,Retail_trade,No Franchise,1,0,0.75
2005,21,5,1.0,5,5,1,Y,N,20371.0,CHGOFF,10000.0,Other_no_pub,No Franchise,0,0,0.5
2005,71,5,2.0,0,5,1,N,N,800000.0,CHGOFF,800000.0,Information,No Franchise,1,0,0.75
2005,31,2,1.0,1,2,2,Y,N,82970.0,CHGOFF,25000.0,Wholesale_trade,No Franchise,1,0,0.5
2007,72,3,1.0,0,3,1,Y,N,109572.0,CHGOFF,50000.0,Retail_trade,No Franchise,0,0,0.5
2007,8,25,2.0,0,25,1,Y,N,65949.0,CHGOFF,25000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2009,97,3,2.0,8,3,1,N,N,370000.0,CHGOFF,370000.0,Other_no_pub,Franchise,0,0,0.75
2006,41,4,2.0,0,4,1,Y,N,144931.0,CHGOFF,97000.0,Manufacturing,No Franchise,0,0,0.5
2007,68,5,1.0,1,6,1,Y,N,4878.0,CHGOFF,5000.0,Information,No Franchise,0,0,0.5
2007,45,1,2.0,1,1,1,N,N,25000.0,CHGOFF,25000.0,Construction,No Franchise,0,0,0.5
2005,76,7,1.0,0,0,1,N,N,30000.0,CHGOFF,30000.0,Construction,No Franchise,0,0,0.5
2008,44,2,2.0,0,2,1,Y,N,63094.0,CHGOFF,25400.0,Retail_trade,No Franchise,0,0,0.5
2007,42,11,1.0,0,11,2,Y,N,79647.0,CHGOFF,50000.0,Construction,No Franchise,1,0,0.5
2006,35,3,1.0,2,3,1,N,N,87500.0,CHGOFF,45000.0,Retail_trade,No Franchise,0,0,0.5
2006,61,4,1.0,0,4,1,Y,N,34570.0,CHGOFF,25000.0,Manufacturing,No Franchise,0,0,0.5
2005,56,4,2.0,0,0,2,N,N,200000.0,CHGOFF,200000.0,Accommodation_food_serv,No Franchise,1,0,0.75
2005,11,4,1.0,1,4,1,Y,N,84636.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,30,14,1.0,0,0,1,N,N,40416.0,CHGOFF,40000.0,Arts_enter_recreation,No Franchise,0,0,0.5
2008,48,8,1.0,1,8,1,Y,N,10882.0,CHGOFF,5000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,39,3,1.0,0,3,1,N,N,50000.0,CHGOFF,50000.0,Other_no_pub,No Franchise,1,0,0.85
1999,8,15,1.0,0,0,1,N,N,75000.0,CHGOFF,75000.0,Wholesale_trade,No Franchise,1,0,0.75
2000,107,2,2.0,0,0,2,N,N,230000.0,CHGOFF,230000.0,Retail_trade,No Franchise,1,0,0.75
2006,38,1,2.0,0,1,1,Y,N,73206.0,CHGOFF,18600.0,Construction,No Franchise,0,0,0.5
2007,35,7,1.0,0,7,1,N,N,25000.0,CHGOFF,25000.0,Construction,No Franchise,0,0,0.5
2004,30,2,2.0,0,2,1,Y,N,35021.0,CHGOFF,13000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,63,3,1.0,0,3,1,Y,N,10000.0,CHGOFF,10000.0,Retail_trade,No Franchise,0,0,0.5
2007,102,10,1.0,0,0,2,N,N,599600.0,CHGOFF,599600.0,Construction,No Franchise,1,0,0.75
2005,33,1,1.0,10,1,2,Y,N,15383.0,CHGOFF,15000.0,Construction,No Franchise,0,0,0.5
2000,11,7,1.0,0,0,2,N,N,250000.0,CHGOFF,250000.0,Retail_trade,No Franchise,1,0,0.75
2005,36,12,1.0,2,14,1,Y,N,73131.0,CHGOFF,75000.0,Construction,No Franchise,0,0,0.5
2007,72,1,1.0,0,1,1,Y,N,70000.0,CHGOFF,35000.0,Finance_insurance,No Franchise,0,0,0.5
2005,30,4,1.0,0,4,1,Y,N,34361.0,CHGOFF,25000.0,Retail_trade,No Franchise,0,0,0.5
2006,77,41,1.0,0,41,1,N,N,1034000.0,CHGOFF,1034000.0,Manufacturing,No Franchise,1,0,0.75
2007,57,2,2.0,0,2,1,Y,N,61453.0,CHGOFF,25000.0,RE_rental_leasing,No Franchise,0,0,0.5
2010,21,0,1.0,0,0,1,N,N,14000.0,CHGOFF,14000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2007,55,3,1.0,5,3,1,N,N,86257.0,CHGOFF,90000.0,Other_no_pub,No Franchise,0,0,0.5
2006,64,1,2.0,4,5,2,Y,N,28656.0,CHGOFF,15000.0,Other_no_pub,No Franchise,1,0,0.5
2006,54,2,1.0,0,2,2,N,N,50000.0,CHGOFF,50000.0,Retail_trade,No Franchise,0,0,0.85
2007,36,2,1.0,2,2,1,Y,N,544272.0,CHGOFF,100000.0,Mining_quar_oil_gas_ext,No Franchise,0,0,0.5
2005,32,8,2.0,0,8,1,N,N,50000.0,CHGOFF,50000.0,Accommodation_food_serv,Franchise,0,0,0.5
2006,58,3,1.0,0,3,1,N,N,66834.0,CHGOFF,35000.0,Retail_trade,No Franchise,1,0,0.5
2003,213,11,1.0,0,0,1,N,N,672000.0,CHGOFF,672000.0,Health_care_social_ass,No Franchise,0,0,0.75
2003,49,5,1.0,0,5,1,Y,N,50465.0,CHGOFF,50000.0,Wholesale_trade,No Franchise,1,0,0.5
2008,40,6,1.0,0,6,1,Y,N,37650.0,CHGOFF,25000.0,Health_care_social_ass,No Franchise,0,0,0.5
2006,3,5,1.0,2,7,2,Y,N,100000.0,CHGOFF,100000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2006,59,3,1.0,0,0,2,N,N,130000.0,CHGOFF,130000.0,Retail_trade,Franchise,1,0,0.85
2003,36,6,1.0,0,6,1,Y,N,51820.0,CHGOFF,50000.0,Retail_trade,No Franchise,0,0,0.5
2007,51,1,2.0,2,1,1,Y,N,47923.0,CHGOFF,25000.0,Other_no_pub,No Franchise,1,0,0.5
2004,32,6,1.0,1,7,1,Y,N,143422.0,CHGOFF,100000.0,Retail_trade,No Franchise,0,0,0.5
2006,44,2,1.0,0,2,1,Y,N,76925.0,CHGOFF,35000.0,Retail_trade,No Franchise,0,0,0.5
1999,9,1,2.0,0,0,1,N,N,52493.0,CHGOFF,53000.0,Wholesale_trade,No Franchise,1,0,0.8
2008,54,85,1.0,5,85,1,Y,N,298735.0,CHGOFF,200000.0,Health_care_social_ass,No Franchise,1,0,0.5
2006,50,10,1.0,5,15,1,Y,N,50113.0,CHGOFF,25000.0,Construction,No Franchise,0,0,0.5
2007,68,4,1.0,3,7,1,N,N,35000.0,CHGOFF,35000.0,Wholesale_trade,No Franchise,0,0,0.5
2005,15,25,1.0,0,25,1,Y,N,48784.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2008,70,3,1.0,2,3,1,N,N,145000.0,CHGOFF,100000.0,Retail_trade,No Franchise,1,0,0.5
2006,37,6,1.0,0,6,1,Y,N,24304.0,CHGOFF,5000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2008,8,3,1.0,0,3,1,Y,N,160912.0,CHGOFF,100000.0,Retail_trade,No Franchise,1,0,0.5
2005,43,5,1.0,0,0,1,N,N,425000.0,CHGOFF,425000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.75
2008,25,1,1.0,0,1,1,Y,N,30750.0,CHGOFF,13500.0,Educational_services,No Franchise,0,0,0.5
2006,10,6,1.0,0,6,2,Y,N,179141.0,CHGOFF,75000.0,Other_no_pub,No Franchise,0,0,0.5
2002,55,11,1.0,3,11,1,Y,N,98968.0,CHGOFF,100000.0,Construction,No Franchise,0,0,0.5
2009,58,1,2.0,0,1,1,Y,N,23134.0,CHGOFF,10000.0,Wholesale_trade,No Franchise,0,0,0.5
2007,56,10,1.0,3,13,1,Y,N,14889.0,CHGOFF,10000.0,Construction,No Franchise,1,0,0.5
2007,85,3,2.0,0,0,1,N,N,265000.0,CHGOFF,265000.0,Retail_trade,No Franchise,1,0,0.75
2008,107,2,1.0,0,2,1,N,N,15000.0,CHGOFF,15000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.85
2007,66,2,1.0,1,3,1,Y,N,50000.0,CHGOFF,25000.0,Retail_trade,No Franchise,0,0,0.5
2009,102,35,1.0,1,35,1,N,N,15000.0,CHGOFF,15000.0,Health_care_social_ass,No Franchise,0,0,0.9
2008,250,2,2.0,0,2,1,N,N,738500.0,CHGOFF,752000.0,Manufacturing,No Franchise,0,1,0.75
2007,25,1,2.0,49,1,1,N,N,50000.0,CHGOFF,50000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2006,7,3,1.0,3,3,1,Y,N,219290.0,CHGOFF,50000.0,Construction,No Franchise,1,0,0.5
2006,52,1,1.0,0,1,1,Y,N,15000.0,CHGOFF,10000.0,Trans_Ware,No Franchise,1,0,0.5
2007,6,2,1.0,1,2,1,Y,N,116809.0,CHGOFF,100000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2008,54,2,1.0,0,2,1,Y,N,93358.0,CHGOFF,45000.0,Arts_enter_recreation,No Franchise,0,0,0.5
2006,55,2,1.0,2,2,2,N,N,35000.0,CHGOFF,35000.0,Retail_trade,No Franchise,0,0,0.5
2005,21,1,1.0,4,5,1,Y,N,18710.0,CHGOFF,10000.0,Other_no_pub,No Franchise,0,0,0.5
2006,22,1,1.0,2,3,1,Y,N,45492.0,CHGOFF,20000.0,Other_no_pub,No Franchise,0,0,0.5
2007,43,4,1.0,2,4,1,Y,N,117188.0,CHGOFF,50000.0,Construction,No Franchise,0,0,0.5
2008,57,1,2.0,6,7,1,Y,N,20000.0,CHGOFF,20000.0,Retail_trade,No Franchise,0,0,0.85
2007,270,21,2.0,0,0,2,N,N,880000.0,CHGOFF,880000.0,Other_no_pub,No Franchise,1,1,0.75
2008,48,2,1.0,0,2,1,Y,N,64644.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,40,10,2.0,3,10,1,Y,N,105874.0,CHGOFF,25000.0,Retail_trade,No Franchise,0,0,0.5
2008,71,1,2.0,0,1,1,N,N,15000.0,CHGOFF,15000.0,Trans_Ware,No Franchise,1,0,0.85
2007,100,6,1.0,0,6,2,N,N,500000.0,CHGOFF,500000.0,Manufacturing,No Franchise,0,0,0.75
2006,28,8,1.0,0,8,1,Y,N,35000.0,CHGOFF,35000.0,Retail_trade,No Franchise,0,0,0.5
2006,24,38,1.0,0,38,2,Y,N,203174.0,CHGOFF,100000.0,Trans_Ware,No Franchise,0,0,0.5
2003,4,1,1.0,0,1,1,Y,N,35000.0,CHGOFF,35000.0,Retail_trade,No Franchise,0,0,0.5
2007,97,3,1.0,7,3,1,N,N,1005000.0,CHGOFF,1005000.0,Construction,No Franchise,0,0,0.75
2005,43,10,1.0,0,0,2,N,N,35000.0,CHGOFF,35000.0,Trans_Ware,No Franchise,0,0,0.5
2007,52,1,2.0,0,1,1,Y,N,54012.0,CHGOFF,30000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2004,16,2,1.0,0,2,1,Y,N,15000.0,CHGOFF,15000.0,Finance_insurance,No Franchise,0,0,0.5
2008,70,2,1.0,1,3,1,Y,N,30000.0,CHGOFF,30000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2008,14,1,1.0,0,1,1,N,N,10000.0,CHGOFF,10000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2011,92,14,1.0,0,14,1,N,N,10000.0,CHGOFF,10000.0,Retail_trade,No Franchise,0,0,0.85
2006,55,2,1.0,0,2,2,Y,N,14395.0,CHGOFF,12700.0,Health_care_social_ass,No Franchise,0,0,0.5
2002,63,7,1.0,0,0,2,N,N,167100.0,CHGOFF,180000.0,Retail_trade,Franchise,1,0,0.75
2004,56,3,1.0,0,0,1,N,N,50000.0,CHGOFF,50000.0,Construction,No Franchise,0,0,0.5
2008,50,1,2.0,2,1,1,N,N,15000.0,CHGOFF,15000.0,Construction,No Franchise,0,0,0.85
2009,40,9,1.0,6,9,1,N,N,39600.0,CHGOFF,39600.0,Retail_trade,No Franchise,0,0,0.5
2008,55,3,1.0,2,5,1,N,N,10000.0,CHGOFF,10000.0,Retail_trade,No Franchise,0,0,0.85
2007,17,2,2.0,1,0,2,Y,N,25000.0,CHGOFF,25000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2007,43,3,2.0,1,4,1,Y,N,74552.0,CHGOFF,25000.0,Manufacturing,No Franchise,0,0,0.5
2007,50,3,1.0,3,2,1,N,N,167000.0,CHGOFF,167000.0,Accommodation_food_serv,No Franchise,0,0,0.75
2002,38,11,2.0,0,0,1,N,N,285000.0,CHGOFF,285000.0,Wholesale_trade,No Franchise,1,0,0.75
2009,50,8,2.0,2,8,1,N,N,50000.0,CHGOFF,50000.0,Manufacturing,No Franchise,1,0,0.5
2007,52,1,1.0,0,1,1,N,N,50000.0,CHGOFF,50000.0,Wholesale_trade,No Franchise,0,0,0.5
2006,13,1,1.0,0,1,1,Y,N,171836.0,CHGOFF,60000.0,Construction,No Franchise,0,0,0.5
2007,83,15,2.0,15,0,2,N,N,155000.0,CHGOFF,155000.0,Other_no_pub,No Franchise,1,0,0.75
2007,2,2,1.0,0,2,1,Y,N,21750.0,CHGOFF,10000.0,Retail_trade,No Franchise,0,0,0.5
2002,59,25,1.0,0,0,1,N,N,150000.0,CHGOFF,150000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.85
2006,36,2,1.0,0,2,1,Y,N,66112.0,CHGOFF,25000.0,Finance_insurance,No Franchise,0,0,0.5
2003,101,9,1.0,0,0,1,N,N,522500.0,CHGOFF,522500.0,Accommodation_food_serv,No Franchise,1,0,0.75
2006,34,3,1.0,0,3,2,Y,N,23415.0,CHGOFF,10000.0,Construction,No Franchise,1,0,0.5
2007,1,2,1.0,0,2,1,N,N,50400.0,CHGOFF,50400.0,Accommodation_food_serv,No Franchise,0,0,0.5
2009,78,5,1.0,5,5,1,N,N,15000.0,CHGOFF,15000.0,Accommodation_food_serv,No Franchise,0,0,0.85
2007,48,6,1.0,0,6,2,N,N,75000.0,CHGOFF,75000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2007,33,10,2.0,454,0,2,N,N,32845.0,CHGOFF,40000.0,Construction,No Franchise,1,0,0.5
2004,35,1,1.0,0,0,2,N,N,205800.0,CHGOFF,230800.0,Other_no_pub,No Franchise,0,0,0.75
2005,48,2,1.0,0,0,1,Y,N,15573.0,CHGOFF,15000.0,Health_care_social_ass,No Franchise,0,0,0.5
2007,43,3,1.0,1,3,1,N,N,50000.0,CHGOFF,50000.0,Retail_trade,No Franchise,0,0,0.5
2007,5,1,1.0,0,1,1,Y,N,166477.0,CHGOFF,50000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,52,1,1.0,1,2,1,N,N,35000.0,CHGOFF,35000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.85
2000,27,6,2.0,0,0,1,N,N,205000.0,CHGOFF,205000.0,Accommodation_food_serv,Franchise,0,0,0.75
2007,61,3,2.0,0,3,1,Y,N,31957.0,CHGOFF,17200.0,Construction,No Franchise,0,0,0.5
2006,30,3,2.0,0,3,2,N,N,95000.0,CHGOFF,95000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2007,53,1,2.0,0,1,1,N,N,15000.0,CHGOFF,10000.0,Manufacturing,No Franchise,0,0,0.5
2007,40,1,1.0,0,1,1,Y,N,63811.0,CHGOFF,14000.0,Information,No Franchise,1,0,0.5
2006,69,2,1.0,0,2,1,N,N,100000.0,CHGOFF,100000.0,Wholesale_trade,No Franchise,0,0,0.5
2010,91,2,2.0,1,2,1,N,N,327300.0,CHGOFF,327300.0,Construction,No Franchise,1,0,0.75
2007,24,5,2.0,0,5,2,Y,N,163357.0,CHGOFF,50000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2007,84,15,2.0,5,15,1,N,N,25000.0,CHGOFF,25000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.85
2004,15,2,1.0,0,2,1,Y,N,102151.0,CHGOFF,75000.0,Retail_trade,No Franchise,0,0,0.5
2006,34,6,1.0,1,6,1,Y,N,35688.0,CHGOFF,25000.0,Educational_services,No Franchise,0,0,0.5
2006,17,5,1.0,2,5,1,N,N,21278.0,CHGOFF,25000.0,Trans_Ware,No Franchise,0,0,0.5
2008,241,1,2.0,7,0,1,N,N,321000.0,CHGOFF,321000.0,Accommodation_food_serv,No Franchise,0,1,0.75
2008,36,6,1.0,0,6,1,Y,N,269027.0,CHGOFF,180000.0,Health_care_social_ass,No Franchise,0,0,0.5
2006,38,2,1.0,2,2,1,Y,N,28946.0,CHGOFF,15000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,43,5,1.0,0,5,1,Y,N,176880.0,CHGOFF,50000.0,RE_rental_leasing,No Franchise,0,0,0.5
2007,48,2,1.0,1,2,2,N,N,25000.0,CHGOFF,25000.0,Other_no_pub,No Franchise,0,0,0.85
2005,63,12,1.0,0,0,1,N,N,50000.0,CHGOFF,50000.0,Wholesale_trade,No Franchise,0,0,0.5
2007,74,2,1.0,0,2,1,N,N,50000.0,CHGOFF,50000.0,RE_rental_leasing,No Franchise,0,0,0.5
2008,69,5,2.0,0,5,1,N,N,34999.0,CHGOFF,35000.0,Construction,No Franchise,0,0,0.5
2005,47,5,1.0,2,5,2,Y,N,30641.0,CHGOFF,10000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2005,42,3,1.0,0,3,1,N,N,50000.0,CHGOFF,50000.0,Other_no_pub,No Franchise,0,0,0.5
2007,47,2,2.0,5,2,1,N,N,125500.0,CHGOFF,125500.0,Accommodation_food_serv,No Franchise,1,0,0.5
2006,206,8,2.0,0,0,1,N,N,2000000.0,CHGOFF,2000000.0,Retail_trade,No Franchise,1,0,0.75
2001,16,6,1.0,1,7,1,Y,N,190085.0,CHGOFF,100000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,74,1,2.0,0,0,1,N,N,190000.0,CHGOFF,190000.0,Accommodation_food_serv,Franchise,1,0,0.75
2008,41,1,1.0,0,1,1,N,N,10000.0,CHGOFF,10000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,58,9,1.0,0,9,1,N,N,25000.0,CHGOFF,25000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.85
2003,98,5,2.0,0,0,1,N,N,60000.0,CHGOFF,60000.0,Accommodation_food_serv,No Franchise,1,0,0.85
2006,44,1,2.0,1,1,1,N,N,25000.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,22,2,2.0,28,30,1,Y,N,48746.0,CHGOFF,25000.0,Other_no_pub,No Franchise,0,0,0.5
2007,70,1,1.0,1,1,1,Y,N,85000.0,CHGOFF,50000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2008,22,2,2.0,0,2,1,N,N,30000.0,CHGOFF,30000.0,Other_no_pub,No Franchise,0,0,0.5
2008,56,1,1.0,0,1,1,Y,N,76107.0,CHGOFF,30000.0,RE_rental_leasing,No Franchise,0,0,0.5
2008,104,3,2.0,0,3,1,N,N,200000.0,CHGOFF,200000.0,Other_no_pub,No Franchise,0,0,0.75
2005,10,3,1.0,1,3,1,N,N,69500.0,CHGOFF,69500.0,Retail_trade,No Franchise,0,0,0.5
2005,16,6,1.0,3,6,1,N,N,50000.0,CHGOFF,50000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2008,67,1,2.0,0,0,1,N,N,35000.0,CHGOFF,35000.0,Manufacturing,No Franchise,0,0,0.85
2007,69,41,2.0,0,41,1,Y,N,25000.0,CHGOFF,25000.0,Finance_insurance,No Franchise,0,0,0.5
2000,25,18,1.0,2,18,1,Y,N,150000.0,CHGOFF,150000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,35,2,1.0,0,2,1,Y,N,240351.0,CHGOFF,100000.0,Finance_insurance,No Franchise,0,0,0.5
2008,61,7,1.0,1,8,1,Y,N,45641.0,CHGOFF,25000.0,RE_rental_leasing,No Franchise,0,0,0.5
2006,69,3,2.0,0,3,1,Y,N,38367.0,CHGOFF,25000.0,Retail_trade,No Franchise,0,0,0.5
2008,32,0,1.0,0,0,1,Y,N,37490.0,CHGOFF,25000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2008,54,1,1.0,0,1,1,Y,N,28071.0,CHGOFF,15000.0,Trans_Ware,No Franchise,0,0,0.5
2007,53,4,1.0,1,5,1,Y,N,100000.0,CHGOFF,100000.0,RE_rental_leasing,No Franchise,0,0,0.5
2006,40,6,1.0,0,6,1,N,N,25000.0,CHGOFF,25000.0,Construction,No Franchise,0,0,0.5
2008,54,4,1.0,1,5,1,Y,N,43860.0,CHGOFF,30000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2005,35,1,1.0,0,1,1,Y,N,71348.0,CHGOFF,40000.0,Trans_Ware,No Franchise,0,0,0.5
2005,22,1,1.0,1,1,1,Y,N,26838.0,CHGOFF,20000.0,Other_no_pub,No Franchise,0,0,0.5
2007,52,1,2.0,0,1,1,N,N,20000.0,CHGOFF,20000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.85
2007,19,2,1.0,2,2,1,Y,N,91477.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,94,10,2.0,4,10,2,N,N,297500.0,CHGOFF,297500.0,Accommodation_food_serv,No Franchise,1,0,0.75
2006,3,4,1.0,1,4,1,Y,N,118157.0,CHGOFF,100000.0,Other_no_pub,No Franchise,0,0,0.5
2007,68,2,1.0,0,2,1,Y,N,90000.0,CHGOFF,90000.0,Wholesale_trade,No Franchise,0,0,0.5
2007,34,1,2.0,3,4,1,Y,N,63225.0,CHGOFF,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2004,11,2,1.0,0,0,1,N,N,100000.0,CHGOFF,100000.0,Construction,No Franchise,1,0,0.5
2005,43,34,2.0,5,39,1,N,N,50000.0,CHGOFF,50000.0,Health_care_social_ass,No Franchise,0,0,0.5
2007,53,1,2.0,3,1,1,N,N,288000.0,CHGOFF,288000.0,Arts_enter_recreation,No Franchise,0,0,0.75
